source_domain,source,source_id,target_domain,target,target_id,relationship,code
Motivation,Driver,driver,Motivation,Stakeholder,stakeholder,Association,O
Motivation,Driver,driver,Motivation,Value,value,Influence,N
Motivation,Driver,driver,Motivation,Value,value,Association,O
Motivation,Driver,driver,Strategy,Capability,capability,Association,O
Motivation,Driver,driver,Strategy,Course of Action,course-of-action,Association,O
Motivation,Driver,driver,Strategy,Resource,resource,Association,O
Motivation,Driver,driver,Strategy,Value Stream,value-stream,Association,O
Motivation,Driver,driver,Business,Business Actor,business-actor,Association,O
Motivation,Driver,driver,Business,Business Interface,business-interface,Association,O
Motivation,Driver,driver,Business,Business Object,business-object,Association,O
Motivation,Driver,driver,Business,Product,product,Association,O
Motivation,Driver,driver,Application,Application Component,application-component,Association,O
Motivation,Driver,driver,Application,Application Interface,application-interface,Association,O
Motivation,Driver,driver,Application,Data Object,data-object,Association,O
Motivation,Driver,driver,Technology,Artifact,artifact,Association,O
Motivation,Driver,driver,Technology,Communication Network,communication-network,Association,O
Motivation,Driver,driver,Technology,Device,device,Association,O
Motivation,Driver,driver,Technology,Distribution Network,distribution-network,Association,O
Motivation,Driver,driver,Technology,Equipment,equipment,Association,O
Motivation,Driver,driver,Technology,Facility,facility,Association,O
Motivation,Driver,driver,Technology,Material,material,Association,O
Motivation,Driver,driver,Technology,Node,technology-node,Association,O
Motivation,Driver,driver,Technology,System Software,system-software,Association,O
Motivation,Driver,driver,Technology,Technology Interface,technology-interface,Association,O
Motivation,Driver,driver,Implementation & Migration,Deliverable,deliverable,Association,O
Motivation,Driver,driver,Implementation & Migration,Plateau,plateau,Association,O
Motivation,Driver,driver,Implementation & Migration,Work Package,work-package,Association,O
Motivation,Goal,goal,Common,Collaboration,collaboration,Association,O
Motivation,Goal,goal,Common,Event,event,Association,O
Motivation,Goal,goal,Common,Function,function,Association,O
Motivation,Goal,goal,Common,Grouping,grouping,Composition,C
Motivation,Goal,goal,Common,Grouping,grouping,Aggregation,G
Motivation,Goal,goal,Common,Grouping,grouping,Assignment,I
Motivation,Goal,goal,Common,Grouping,grouping,Realization,R
Motivation,Goal,goal,Common,Grouping,grouping,Serving,V
Motivation,Goal,goal,Common,Grouping,grouping,Access,A
Motivation,Goal,goal,Common,Grouping,grouping,Influence,N
Motivation,Goal,goal,Common,Grouping,grouping,Association,O
Motivation,Goal,goal,Common,Grouping,grouping,Specialization,S
Motivation,Goal,goal,Common,Grouping,grouping,Flow,F
Motivation,Goal,goal,Common,Grouping,grouping,Triggering,T
Motivation,Goal,goal,Common,Location,location,Association,O
Motivation,Goal,goal,Common,Path,path,Association,O
Motivation,Goal,goal,Common,Process,process,Association,O
Motivation,Goal,goal,Common,Role,role,Association,O
Motivation,Goal,goal,Common,Service,service,Association,O
Motivation,Goal,goal,Motivation,Assessment,assessment,Influence,N
Motivation,Goal,goal,Motivation,Assessment,assessment,Association,O
Motivation,Goal,goal,Motivation,Driver,driver,Influence,N
Motivation,Goal,goal,Motivation,Driver,driver,Association,O
Motivation,Goal,goal,Motivation,Goal,goal,Composition,C
Motivation,Goal,goal,Motivation,Goal,goal,Aggregation,G
Motivation,Goal,goal,Motivation,Goal,goal,Influence,N
Motivation,Goal,goal,Motivation,Goal,goal,Association,O
Motivation,Goal,goal,Motivation,Goal,goal,Specialization,S
Motivation,Goal,goal,Motivation,Meaning,meaning,Influence,N
Motivation,Goal,goal,Motivation,Meaning,meaning,Association,O
Motivation,Goal,goal,Motivation,Outcome,outcome,Influence,N
Motivation,Goal,goal,Motivation,Outcome,outcome,Association,O
Motivation,Goal,goal,Motivation,Principle,principle,Influence,N
Motivation,Goal,goal,Motivation,Principle,principle,Association,O
Motivation,Goal,goal,Motivation,Requirement,requirement,Influence,N
Motivation,Goal,goal,Motivation,Requirement,requirement,Association,O
Motivation,Goal,goal,Motivation,Stakeholder,stakeholder,Influence,N
Motivation,Goal,goal,Motivation,Stakeholder,stakeholder,Association,O
Motivation,Goal,goal,Motivation,Value,value,Influence,N
Motivation,Goal,goal,Motivation,Value,value,Association,O
Motivation,Goal,goal,Strategy,Capability,capability,Association,O
Motivation,Goal,goal,Strategy,Course of Action,course-of-action,Association,O
Motivation,Goal,goal,Strategy,Resource,resource,Association,O
Motivation,Goal,goal,Strategy,Value Stream,value-stream,Association,O
Motivation,Goal,goal,Business,Business Actor,business-actor,Association,O
Motivation,Goal,goal,Business,Business Interface,business-interface,Association,O
Motivation,Goal,goal,Business,Business Object,business-object,Association,O
Motivation,Goal,goal,Business,Product,product,Association,O
Motivation,Goal,goal,Application,Application Component,application-component,Association,O
Motivation,Goal,goal,Application,Application Interface,application-interface,Association,O
Motivation,Goal,goal,Application,Data Object,data-object,Association,O
Motivation,Goal,goal,Technology,Artifact,artifact,Association,O
Motivation,Goal,goal,Technology,Communication Network,communication-network,Association,O
Motivation,Goal,goal,Technology,Device,device,Association,O
Motivation,Goal,goal,Technology,Distribution Network,distribution-network,Association,O
Motivation,Goal,goal,Technology,Equipment,equipment,Association,O
Motivation,Goal,goal,Technology,Facility,facility,Association,O
Motivation,Goal,goal,Technology,Material,material,Association,O
Motivation,Goal,goal,Technology,Node,technology-node,Association,O
Motivation,Goal,goal,Technology,System Software,system-software,Association,O
Motivation,Goal,goal,Technology,Technology Interface,technology-interface,Association,O
Motivation,Goal,goal,Implementation & Migration,Deliverable,deliverable,Association,O
Motivation,Goal,goal,Implementation & Migration,Plateau,plateau,Association,O
Motivation,Goal,goal,Implementation & Migration,Work Package,work-package,Association,O
Motivation,Meaning,meaning,Common,Collaboration,collaboration,Association,O
Motivation,Meaning,meaning,Common,Event,event,Association,O
Motivation,Meaning,meaning,Common,Function,function,Association,O
Motivation,Meaning,meaning,Common,Grouping,grouping,Composition,C
Motivation,Meaning,meaning,Common,Grouping,grouping,Aggregation,G
Motivation,Meaning,meaning,Common,Grouping,grouping,Assignment,I
Motivation,Meaning,meaning,Common,Grouping,grouping,Realization,R
Motivation,Meaning,meaning,Common,Grouping,grouping,Serving,V
Motivation,Meaning,meaning,Common,Grouping,grouping,Access,A
Motivation,Meaning,meaning,Common,Grouping,grouping,Influence,N
Motivation,Meaning,meaning,Common,Grouping,grouping,Association,O
Motivation,Meaning,meaning,Common,Grouping,grouping,Specialization,S
Motivation,Meaning,meaning,Common,Grouping,grouping,Flow,F
Motivation,Meaning,meaning,Common,Grouping,grouping,Triggering,T
Motivation,Meaning,meaning,Common,Location,location,Association,O
Motivation,Meaning,meaning,Common,Path,path,Association,O
Motivation,Meaning,meaning,Common,Process,process,Association,O
Motivation,Meaning,meaning,Common,Role,role,Association,O
Motivation,Meaning,meaning,Common,Service,service,Association,O
Motivation,Meaning,meaning,Motivation,Assessment,assessment,Influence,N
Motivation,Meaning,meaning,Motivation,Assessment,assessment,Association,O
Motivation,Meaning,meaning,Motivation,Driver,driver,Influence,N
Motivation,Meaning,meaning,Motivation,Driver,driver,Association,O
Motivation,Meaning,meaning,Motivation,Goal,goal,Influence,N
Motivation,Meaning,meaning,Motivation,Goal,goal,Association,O
Motivation,Meaning,meaning,Motivation,Meaning,meaning,Composition,C
Motivation,Meaning,meaning,Motivation,Meaning,meaning,Aggregation,G
Motivation,Meaning,meaning,Motivation,Meaning,meaning,Influence,N
Motivation,Meaning,meaning,Motivation,Meaning,meaning,Association,O
Motivation,Meaning,meaning,Motivation,Meaning,meaning,Specialization,S
Motivation,Meaning,meaning,Motivation,Outcome,outcome,Influence,N
Motivation,Meaning,meaning,Motivation,Outcome,outcome,Association,O
Motivation,Meaning,meaning,Motivation,Principle,principle,Influence,N
Motivation,Meaning,meaning,Motivation,Principle,principle,Association,O
Motivation,Meaning,meaning,Motivation,Requirement,requirement,Influence,N
Motivation,Meaning,meaning,Motivation,Requirement,requirement,Association,O
Motivation,Meaning,meaning,Motivation,Stakeholder,stakeholder,Influence,N
Motivation,Meaning,meaning,Motivation,Stakeholder,stakeholder,Association,O
Motivation,Meaning,meaning,Motivation,Value,value,Influence,N
Motivation,Meaning,meaning,Motivation,Value,value,Association,O
Motivation,Meaning,meaning,Strategy,Capability,capability,Association,O
Motivation,Meaning,meaning,Strategy,Course of Action,course-of-action,Association,O
Motivation,Meaning,meaning,Strategy,Resource,resource,Association,O
Motivation,Meaning,meaning,Strategy,Value Stream,value-stream,Association,O
Motivation,Meaning,meaning,Business,Business Actor,business-actor,Association,O
Motivation,Meaning,meaning,Business,Business Interface,business-interface,Association,O
Motivation,Meaning,meaning,Business,Business Object,business-object,Association,O
Motivation,Meaning,meaning,Business,Product,product,Association,O
Motivation,Meaning,meaning,Application,Application Component,application-component,Association,O
